,Unnamed: 0,WEEK_START,quote,author,score,country,sentiment,direction
763,2027,2024-04-08,'America's ironclad commitment to the security of Israel',US President Joe Biden,1.0,USA,1.0,1
764,2028,2024-07-29,'Haniyeh's death “doesn’t help” efforts to end the ten-month old conflict',US President Joe Biden,0.0,USA,-1.0,0
765,2029,2024-08-12,'We are closer than we’ve ever been to a ceasefire.',US President Joe Biden,0.0,USA,1.0,0
766,2030,2024-08-12,"'With the comprehensive ceasefire and hostage release deal now in sight, no-one in the region should take actions to undermine this process.'",US President Joe Biden,0.0,USA,0.5,0
767,2031,2024-08-12,'No-one in the region should take actions to undermine this process.',US President Joe Biden,0.0,USA,-1.0,0
768,2032,2024-07-29,'its commitment to defend Israel was ironclad',Pentagon,1.0,USA,1.0,1
769,2033,2024-07-29,"'the new deployments would improve US force protection... increase support for the defence of Israel, and ... ensure the US is prepared to respond to various contingencies'",Pentagon,0.5,USA,0.5,1
770,2034,2024-02-19,'In December US President Joe Biden warned Israel against indiscriminate bombing in Gaza.',US President Joe Biden,-1.0,USA,-1.0,-1
771,2035,2024-02-05,'Mr Blinken's top priority would be a deal between Israel and Hamas that sees hostages released in exchange for a pause in fighting in Gaza.',Jake Sullivan,0.0,USA,-1.0,0
772,2036,2024-02-05,"'We are going to press for it relentlessly, but the ball is in Hamas's court.'",Jake Sullivan,1.0,USA,-1.0,1
773,2037,2024-05-06,'We continue to believe that a hostage deal is in the best interests of the Israeli people. It's in the best interests of the Palestinian people.',US state department spokesman Matthew Miller,0.0,USA,1.0,0
774,2038,2024-01-08,'Mr Blinken has called for winding down of the Israeli military campaign in Gaza to reduce regional tensions.',US officials,0.0,USA,0.5,0
775,2039,2024-05-27,"'Israel has a right to go after Hamas, and we understand this strike killed two senior Hamas terrorists who are responsible for attacks against Israeli civilians, but Israel must take every precaution possible to protect civilians.'",White House national security spokesperson,0.0,USA,1.0,0
776,2040,2024-05-06,'This is about supporting our ally Israel against a terrorist organisation.',US Senator Pete Ricketts,1.0,USA,-1.0,1
777,2041,2024-05-06,'Israel had a right to “do what they want to do to protect their sovereignty”.',US Senator John Barrasso,1.0,USA,1.0,1
778,2042,2024-02-05,"'The US, one of the main brokers in these indirect Israel-Hamas talks, still sees negotiations as the best path forward and is pressing hard along with its Arab partners.'",[US official statement],0.0,USA,0.5,0
779,2043,2023-10-02,"'US President Joe Biden called them unconscionable and declared that Israel has the right to defend itself and its people, full stop.'",US President Joe Biden,1.0,USA,-1.0,1
780,2044,2024-07-22,"'Every indication was that the missile had been fired by Hezbollah, and that the US stood by Israel’s right to defend its citizens from terrorist attacks.'",US Secretary of State Antony Blinken,1.0,USA,-1.0,1
781,2045,2023-11-13,"'Antony Blinken has told Israel to take urgent action to de-escalate tensions in the West Bank, including by confronting rising levels of settler extremist violence.'",US Secretary of State Antony Blinken,0.0,USA,0.5,0
782,2046,2023-10-09,"'We join families in Israel, in the US, and around the world mourning the loss of loved ones killed in Hamas's heinous attacks. We continue efforts to secure the release of those hostages, and the US remains steadfast and unwavering in our support for Israel.'",US Secretary of State Antony Blinken,1.0,USA,1.0,1
783,2047,2024-07-22,'We also don't want to see the conflict escalate.',US Secretary of State Antony Blinken,0.0,USA,-0.5,0
784,2048,2023-12-11,'Israel was losing support worldwide because of its indiscriminate bombing of Gaza.',US President Joe Biden,-1.0,USA,-1.0,-1
785,2049,2023-11-06,'four-hour military pauses in Gaza will help civilians get out of harm's way',US National Security Council John Kirby,0.0,USA,0.5,0
786,2050,2024-10-14,"'there is a chance of working towards a ceasefire” in Lebanon, where Israel is fighting Hezbollah militants, but it will be harder in Gaza”'",US President Joe Biden,0.0,USA,0.0,0
787,2051,2024-04-01,"'The United States has repeatedly urged Israel to deconflict their military operations against Hamas with humanitarian operations, in order to avoid civilian casualties.'",US President Joe Biden,0.0,USA,-1.0,0
788,2052,2024-04-01,'The killing of the aid workers and overall humanitarian situation in Gaza were unacceptable.',US President Joe Biden,-1.0,USA,-1.0,-1
789,2053,2024-04-01,"'Made clear the need for Israel to announce and implement a series of specific, concrete, and measurable steps to address civilian harm, humanitarian suffering, and the safety of aid workers.'",US President Joe Biden,0.0,USA,1.0,0
790,2054,2024-04-01,'Washington was carefully reviewing the inquiry and would assess what steps Israel was taking to ensure that something like this can never happen again.',US Secretary of State Antony Blinken,0.0,USA,0.5,0
791,2055,2024-04-01,'US President Joe Biden told Israeli Prime Minister Benjamin Netanyahu that Washington's ongoing support was contingent on more aid being allowed into Gaza and additional measures being introduced to protect aid workers.',US President Joe Biden,0.0,USA,-1.0,0
792,2056,2024-09-09,'Israel had to do more to make sure that incidents like the killing of an American-Turkish activist during a protest in the West Bank last week “never happen again”.',US President Joe Biden,0.0,USA,-1.0,0
793,2057,2024-09-09,'The US had confidence in the result of the Israeli investigation but described the killing as “totally unacceptable” and demanded full accountability.',US President Joe Biden,1.0,USA,-1.0,1
794,2058,2024-08-12,'Mr Ben-Gvir's visit demonstrated blatant disregard for the historic status quo with respect to the holy sites in Jerusalem.',US Secretary of State Antony Blinken,-1.0,USA,-1.0,-1
795,2059,2024-08-12,'These provocative actions only exacerbate tensions at a pivotal moment when all focus should be on the ongoing diplomatic efforts to achieve a ceasefire agreement and secure the release of all hostages and create the conditions for broader regional stability.',US Secretary of State Antony Blinken,0.0,USA,0.0,0
796,2060,2024-08-12,"'The US, Israel's main ally, also issued a condemnation, saying that such attacks on Palestinian civilians were “unacceptable and must stop”.'",National Security Council spokesperson,-1.0,USA,-1.0,-1
797,2061,2024-08-12,"'Israeli authorities must take measures to protect all communities from harm, this includes intervening to stop such violence, and holding all perpetrators of such violence to account.'",National Security Council spokesperson,1.0,USA,1.0,1
798,2062,2024-04-08,'Israeli Prime Minister Benjamin Netanyahu was making a mistake in his handling of Gaza',US President Joe Biden,-1.0,USA,-1.0,-1
799,2063,2024-03-25,'The US has warned that a full-scale assault could cause a humanitarian catastrophe.',US official,0.0,USA,-1.0,0
800,2064,2024-03-25,'The US - Israel's closest ally and military supporter - criticised the resolution for failing to condemn Hamas for the 7 October attacks.',US official,1.0,USA,-1.0,1
801,2065,2024-03-18,"'US President Joe Biden told Mr Netanyahu this his plan to push on with an offensive in Rafah would be a mistake, with more than a million Gazan civilians sheltering in the southern border town.'",US President Joe Biden,0.0,USA,-1.0,0
802,2066,2024-02-05,"'Secretary of State Blinken has laid out a vision of Saudi Arabia normalising relations with Israel, if the Israelis allow the Palestinians to have an independent state of their own.'",[context about US diplomatic efforts],0.0,USA,-1.0,0
803,2067,2023-10-02,'America's rock-solid and unwavering support for Israel which was under attack orchestrated by a terrorist organisation',US President Joe Biden,0.5,USA,0.5,1
804,2068,2023-06-26,"'It [settlement expansion] undermines the geographic viability of a two-state solution, exacerbates tensions, and further harms trust between the two parties'",US national security spokesperson,-0.5,USA,0.5,-1
805,2069,2023-11-27,"'under no circumstances [would] the United States permit the forced relocation of Palestinians from Gaza or the West Bank, the besiegement of Gaza, or the redrawing of the borders of Gaza'",US Vice President Kamala Harris,-1.0,USA,-1.0,-1
806,2070,2023-11-27,'peace efforts could only succeed if pursued in the context of a clear political horizon for the Palestinian people towards a state of their own led by a revitalized Palestinian Authority',US Vice President Kamala Harris,-0.5,USA,-0.5,-1
807,2071,2023-11-13,'Far too many Palestinian civilians have been killed.',US Secretary of State Antony Blinken,-1.0,USA,-1.0,-1
808,2072,2024-10-14,'Israel has a responsibility to do more to avoid civilian casualties - and what happened here is horrifying - even if Hamas was operating near the hospital in an attempt to use civilians as human shields.',White House spokesperson,0.0,USA,-1.0,0
809,2073,2024-02-12,"'On Sunday, US President Joe Biden told Israel's prime minister a military operation in Rafah should not happen without measures to ensure the safety of civilians.'",US President Joe Biden,0.0,USA,-1.0,0
810,2074,2024-05-13,"'We are still working with Israel on a better way to ensure the defeat of Hamas everywhere in Gaza, including in Rafah.'",Jake Sullivan,0.5,USA,0.5,1
811,2075,2024-05-13,"'Meanwhile, US President Joe Biden's top national security official Jake Sullivan told reporters he does not believe what is happening in Gaza is a genocide.'",Jake Sullivan,1.0,USA,-1.0,1
812,2076,2024-05-13,"'However, he went on to say that the US believes Israel can and must do more to ensure the protection and wellbeing of innocent civilians.'",Jake Sullivan,0.0,USA,0.0,0
813,2077,2024-06-10,"'G7 leaders all backed the plan put forward by US President Joe Biden to end the war in Gaza. He has proposed an immediate ceasefire by Israel and Hamas, the release of all hostages, an increase in aid for Gaza and a peace deal which guarantees Israel's security and the safety of Gazan residents.'",US President Joe Biden,0.0,USA,-1.0,0
814,2078,2024-05-20,"'A Palestinian state should be realised through direct negotiations, not through unilateral recognition.'",White House spokesperson,1.0,USA,-1.0,1
815,2079,2023-12-18,'I don’t think (the conflict) ultimately ends until there is a two-state solution.',US President Joe Biden,0.0,USA,0.0,0
816,2080,2024-04-22,'would bring an immediate and prolonged ceasefire in Gaza that would facilitate a surge of additional necessary humanitarian assistance to be delivered throughout Gaza and lead to credible end of hostilities',US President Joe Biden et al.,0.0,USA,0.5,0
817,2081,2024-07-29,'Not aware of or involved in' Haniyeh’s killing and that the Biden administration had been working 'from day one' for a ceasefire to prevent the conflict from spreading to other regions.',US Secretary of State Antony Blinken,0.0,USA,-1.0,0
818,2082,2024-06-10,"'Hamas has to demonstrate that it too wants this to end. If it does, we can bring it to an end. If it doesn’t, then it means that it wants the war to continue.'",US Secretary of State Antony Blinken,0.0,USA,-1.0,0
819,2083,2024-03-11,"'The fact that Israel has sent a team to pursue the negotiations reflects the sense both of possibility and of urgency to get an agreement, to get a ceasefire, to get the hostages back, to get even more humanitarian assistance in.'",US Secretary of State Antony Blinken,0.0,USA,1.0,0
820,2084,2024-03-11,"'What I can tell you is we're working intensively with Israel, with Qatar, with Egypt, to bridge the remaining gaps and to try to reach an agreement.'",US Secretary of State Antony Blinken,0.0,USA,0.5,0
821,2085,2024-12-16,"'The first phase would last six weeks and include the “withdrawal of Israeli forces from all populated areas of Gaza” and the “release of a number of hostages, including women, the elderly, the wounded in exchange for the release of hundreds of Palestinian prisoners,” the US president had said.'",US President Joe Biden,0.0,USA,-0.5,0
822,2086,2025-03-17,'The blame for the resumption of hostilities in Gaza lies solely with Hamas.',US diplomat Dorothy Shea,1.0,USA,-1.0,1
823,2087,2024-02-05,"'There’s still a lot of work to be done, but we continue to believe that an agreement is possible, and indeed essential. And we will continue to work relentlessly to achieve it.'",US Secretary of State Antony Blinken,0.0,USA,1.0,0
824,2088,2024-02-26,"'The Israelis have “basically accepted” a six-week ceasefire proposal in Gaza, a senior Biden administration official told reporters Saturday.'",senior Biden administration official,0.0,USA,-1.0,0
825,2089,2024-02-12,"'US President Joe Biden has said he hopes that a ceasefire deal, which would see the release of Israeli hostages and Palestinian prisoners, could lead to a more lasting peace on the basis of the two-state solution.'",US President Joe Biden,0.0,USA,-0.5,0
826,2090,2024-02-26,"'We’re close, it’s not done yet. And my hope is that by next Monday we’ll have a ceasefire.'",US President Joe Biden,0.0,USA,-1.0,0
827,2091,2024-02-26,'We did make progress in these conversations over the weekend and the last few days to try to reach a deal to free the hostages and secure a temporary ceasefire. We continue to believe that a deal is possible and we’re going to continue to pursue it.',State Department spokesperson Matt Miller,0.0,USA,0.5,0
828,2092,2024-02-26,"'If Hamas truly cared about the Palestinian people, they should agree to the deal that is on the table because it will greatly alleviate the suffering of those Palestinian people.'",State Department spokesperson Matt Miller,0.0,USA,0.0,1
829,2093,2024-02-26,"'There will have to be indirect discussions by Qatar and Egypt with Hamas because ultimately they will have to agree to release the hostages. That work is underway. And we hope that in the coming days, we can drive to a point where there is actually a firm and final agreement on this issue.'",US national security adviser Jake Sullivan,0.0,USA,0.5,0
830,2094,2024-02-26,'If it keeps this up without this incredibly conservative government they have and Ben-Gvir and others…they’re going to lose support from around the world – and that is not in Israel’s interest.',US President Joe Biden,1.0,USA,-1.0,1
831,2095,2024-02-05,"'The US secretary of state also urged to “expedite the flow of humanitarian assistance from Jordan.” “And Israel must ensure that the delivery of life-saving assistance to Gaza is not blocked for any reason, by anyone,” the top US diplomat said, appearing to reference ongoing protests that have blocked the entrance of aid.'",US Secretary of State Antony Blinken,0.0,USA,-1.0,0
832,2096,2024-02-05,"'While there are some clear nonstarters in Hamas’ response, we do think it creates space for agreement to be reached, and we will work at that relentlessly until we get there,' he said at a news conference in Tel Aviv, Israel.'",US Secretary of State Antony Blinken,0.0,USA,0.0,0
833,2097,2024-02-05,"'Blinken “reiterated the United States’ support for the establishment of a Palestinian state as the best way to ensure lasting peace and security for Israelis and Palestinians alike and greater integration for the region,” according to the statement.'",US State Department readout,0.0,USA,-1.0,0
834,2098,2024-02-05,'Blinken also stressed to Netanyahu “the urgent need to de-escalate tensions in the West Bank and prevent the conflict from expanding.”',US State Department readout,0.0,USA,0.0,0
835,2099,2024-02-05,'Secretary Blinken and the Amir agreed to continue close coordination to increase humanitarian assistance to civilians in Gaza and to urge the protection of civilians consistent with humanitarian law.',State Department spokesperson Matt Miller,0.0,USA,0.5,0
836,2100,2024-02-05,"'The Secretary reiterated the U.S. rejection of any forced displacement of Palestinians from Gaza and underscored the U.S. commitment to establishing durable peace in the Middle East, including the establishment of a Palestinian state that ensures security for Israelis and Palestinians alike.'",State Department spokesperson Matt Miller,0.0,USA,0.5,0
837,2101,2024-09-30,"'We have made clear that there will be consequences — severe consequences — for this attack, and we will work with Israel to make that the case,'",US National Security Adviser Jake Sullivan,1.0,USA,-1.0,1
838,2102,2024-02-12,"'US President Joe Biden told reporters at the White House Friday that he’s had extensive conversations with Israeli Prime Minister Benjamin Netanyahu over the last several days, where he relayed his position that there has to be a temporary ceasefire to secure the safe release of hostages still held by Hamas. I’m still hopeful that can be done, and in the meantime … I’m hoping that Israelis will not make any massive land invasion in the meantime, Biden said. So, it’s my expectation that’s not going to happen. There has to be a ceasefire to get those hostages out.'",US President Joe Biden,0.0,USA,-0.5,0
839,2103,2024-02-12,"'The President also raised the situation in Rafah, and reiterated his view that a military operation should not proceed without a credible and executable plan for ensuring the safety of and support for the civilians in Rafah.'",White House readout,0.0,USA,-1.0,0
840,2104,2024-02-12,"'The President reaffirmed his commitment to working tirelessly to support the release of all hostages as soon as possible, recognizing their appalling situation after 132 days in Hamas captivity.'",White House readout,1.0,USA,-1.0,1
841,2105,2024-01-01,'The Biden administration has warned Israel that it cannot replicate the kind of devastating tactics it used in the north and must do more to limit civilian casualties.',US official,0.0,USA,-1.0,0
842,2106,2024-10-21,'emphasize the need to chart a new path forward that enables Palestinians to rebuild their lives and realize their aspirations free from Hamas’s tyranny',US Secretary of State Anthony Blinken,-1.0,USA,1.0,-1
843,2107,2023-10-09,"'We’re putting in place with the UN, with Egypt, Israel, with others, the mechanism by which to get the assistance in and to get it to people who need it.'",US Secretary of State Antony Blinken,0.0,USA,1.0,0
844,2108,2024-03-25,"'Hamas came back into Shifa, which raises questions about how to ensure a sustainable campaign against Hamas so that it cannot regenerate, cannot retake territory'",US National Security Adviser Jake Sullivan,1.0,USA,-1.0,1
845,2109,2024-03-25,"'The “catastrophic levels of hunger and malnutrition” detailed in the report “should be unimaginable in the current era, but for hundreds of thousands of Palestinians in Gaza, this is the reality,”'",US Agency for International Development (USAID) Administrator Samantha Power,-1.0,USA,-1.0,-1
846,2110,2025-01-13,"'When phase two begins, there will be an exchange for release of the remaining living hostages, including male soldiers, and all remaining Israeli forces will be withdrawn from Gaza, and the temporary ceasefire will become permanent. And finally, under phase three, any final remains of hostages who have been killed will be returned to their families, and a major reconstruction plan for Gaza will begin.'",US President Joe Biden,0.0,USA,0.5,0
847,2111,2024-08-12,"'The source said that US officials have made clear to their Israeli counterparts that the time to strike a deal is now, in order to prevent a regional war.'",US officials,0.0,USA,-1.0,0
848,2112,2023-12-04,"'Blinken “reaffirmed the United States’ support for Israel’s right to ensure Hamas can never repeat the October 7 attacks as well as the urgency of addressing humanitarian needs in Gaza, protecting Palestinian civilians from harm, preventing displacement, and containing further spread of the conflict,” per a statement.'",US Secretary of State Antony Blinken,0.0,USA,-1.0,0
849,2113,2023-12-04,'Blinken also “discussed the US commitment to achieving lasting peace and security in the region including through the establishment of a future Palestinian state alongside the State of Israel.”',US Secretary of State Antony Blinken,0.0,USA,0.5,0
850,2114,2023-11-13,'Congress will continue to support Israel’s unequivocable right to exist as a Jewish state. Always and forever',Hakeem Jeffries,1.0,USA,1.0,1
851,2115,2023-11-13,'Palestinian health centers must be protected.',US President Joe Biden,-1.0,USA,1.0,-1
852,2116,2023-11-13,"'Well, you know, I have not been reluctant expressing in my concern with what’s going on, and it’s my hope and expectation that there will be less intrusive action relative to the hospitals, we’re in contact with the Israelis.'",US President Joe Biden,0.0,USA,0.0,0
853,2117,2023-11-13,"'As I said in private and in public, we believe Palestinian people’s voices must be at the center of post-crisis governance in Gaza,' Blinken wrote. 'We believe in Palestinian-led governance of Gaza, with Gaza unified with the West Bank. Gaza’s reconstruction must be supported with a sustained mechanism.'",US Secretary of State Antony Blinken,-0.5,USA,0.5,-1
854,2118,2023-10-23,"'Tell Iran, tell its proxies in public, in private, through every means: Do not open another front against Israel in this conflict. Do not attack Israel’s partners.'",US Secretary of State Antony Blinken,1.0,USA,-1.0,1
855,2119,2023-11-20,'An agreement to release hostages from Hamas would “unlock the potential for delivery of more humanitarian assistance” into Gaza.',State Department spokesperson Matt Miller,0.0,USA,0.5,0
856,2120,2024-02-05,"'There’s still a lot of work to be done, but we continue to believe that an agreement is possible and, indeed, essential. And we will continue to work relentlessly to achieve it'",US Secretary of State Antony Blinken,0.0,USA,1.0,0
857,2121,2024-02-05,"'This bipartisan agreement also provides Israel with what it needs to protect its people and defend himself against Hamas terrorists, and it will provide the necessary lifesaving humanitarian assistance for the Palestinian people'",US President Joe Biden,0.0,USA,1.0,0
858,2122,2024-02-05,"'Following his meetings in the region last month, Blinken said US partners in the Middle East were ready to support a lasting solution that ends the long-running cycle of violence and ensures Israel’s security. Blinken said at the time those partners underscored that this should include a pathway to a Palestinian state.'",US Secretary of State Antony Blinken,0.0,USA,0.5,0
859,2123,2024-02-12,"'I’m still hopeful that can be done, and in the meantime … I’m hoping that Israelis will not make any massive land invasion in the meantime. So, it’s my expectation that’s not going to happen. There has to be a ceasefire to get those hostages out.'",US President Joe Biden,0.0,USA,0.0,0
860,2124,2023-10-09,"'The ongoing events in Israel over the past few days are horrific,' Schumer told Wang at the beginning of bilateral talks before reporters were escorted out. 'I urge you and the Chinese people to stand with the Israeli people and condemn these cowardly, vicious attacks.'",US Senate Majority Leader Chuck Schumer,1.0,USA,-1.0,1
861,2125,2023-12-25,"'We continue to be clear with the government of Israel that they must comply with [international humanitarian law] and must take every feasible step to avoid harm to civilians,'",State Department spokesperson,0.0,USA,1.0,0
862,2126,2024-08-19,"'We fully expect as the conversations will continue, part of the next step if Hamas were to also accept this bridging proposal, is that discussions will continue on some of the more the more technical details.'",US senior administration official,0.0,USA,0.5,0
863,2127,2024-02-26,'The amount of aid flowing to Gaza is not nearly enough and we will continue to pull out every stop we can to get more aid in.',US President Joe Biden,-0.5,USA,-0.5,-1
864,2128,2023-12-11,'this new opening will ease congestion and help facilitate the delivery of life-saving assistance to those who need it urgently in Gaza',Jake Sullivan,-1.0,USA,1.0,-1
865,2129,2023-12-11,"'We do believe that the Palestinian Authority needs to be revamped and revitalized, needs to be updated in terms of its method of governance, its representation of the Palestinian people.'",Jake Sullivan,-0.0,USA,0.0,-1
866,2130,2023-12-11,"'Israel selects targets and tries to distinguish between targets that hit Hamas, and those that that might take the lives of innocent civilians. What we have consistently said is that Israel has the intent to make sure that it is drawing those distinctions clearly and in a sustainable way. And we want to see the results match up to that.'",Jake Sullivan,0.5,USA,0.5,1
867,2131,2023-12-11,"'will discuss ongoing efforts to promote stability in the West Bank, including through efforts to confront terrorism, support for the Palestinian Authority Security Forces through the U.S. Security Coordinator for Israel and the Palestinian Authority, ongoing efforts to revamp and revitalize the Palestinian Authority, and initiatives to hold extremist settlers accountable for violence against Palestinians.'",US official,0.0,USA,0.5,0
868,2132,2023-12-04,"'By that number, Israel so far killed about 5,000 Hamas terrorists but in the process they’ve recruited about 100,000 new adherents. And this is bad news for Israel.'",US Rep. Seth Moulton,0.0,USA,-1.0,0
869,2133,2023-06-26,"'Now, however, we have steps taken, including on settlements, that are moving in the opposite direction.'",US Secretary of State Antony Blinken,0.0,USA,0.0,1
870,2134,2025-03-03,'President Trump stands by his vision to rebuild Gaza free from Hamas. We look forward to further talks to bring peace and prosperity to the region.',National Security Council spokesman Brian Hughes,0.0,USA,1.0,0
871,2135,2023-12-25,"'Given the urgency of Israel’s defensive needs, the Secretary notified Congress that he had exercised his delegated authority to determine an emergency existed necessitating the immediate approval of the transfer.'",State Department spokesperson,1.0,USA,-1.0,1
872,2136,2023-12-25,'We continue to be clear with the government of Israel that they must comply with [international humanitarian law] and must take every feasible step to avoid harm to civilians.',State Department spokesperson,0.0,USA,1.0,0
873,2137,2023-10-23,'Israel has 'absolutely no intent' to run Gaza.',US Secretary of State Antony Blinken,1.0,USA,-1.0,1
874,2138,2024-08-05,"'We are in touch with our Israeli counterparts, who have said they targeted senior Hamas officials, and we are asking for further details. We know Hamas has been using schools as locations to gather and operate out of, but we have also said repeatedly and consistently that Israel must take measures to minimize civilian harm. We mourn every Palestinian civilian lost in this conflict, including children, and far too many civilians continue to be killed and wounded. This underscores the urgency of a ceasefire and hostage deal, which we continue to work tirelessly to achieve.'",NSC spokesman Sean Savett,0.0,USA,1.0,0
875,2139,2023-10-09,"'Not since ISIS have we seen this kind of depravity, and we will continue to stand very resolutely against it.'",US Secretary of State Antony Blinken,1.0,USA,-1.0,1
876,2140,2023-10-09,"'We are working very closely with the government of Israel to determine their whereabouts and, if they have been taken hostage by Hamas, to work to secure their release.'",US Secretary of State Antony Blinken,0.5,USA,0.5,1
877,2141,2023-10-09,"'We’re talking to Israel about that. We’re talking to Egypt about that. It’s an ongoing conversation. I can’t get into the details. We want to make sure to the best of our ability – and I know Israel wants to make sure to the best of its ability – that civilians are not harmed. But Israel has to take steps to defend itself. It has to make sure that any ongoing threat is dealt with, and I believe it has to make sure that, going forward, what happened doesn’t happen again.'",US Secretary of State Antony Blinken,0.5,USA,0.5,1
878,2142,2023-10-30,"'We will be talking about concrete steps that can and should be taken to minimize harm to men, women, and children in Gaza, and this is something that the United States is committed to.'",US Secretary of State Antony Blinken,0.0,USA,1.0,0
879,2143,2023-10-30,"'He wants to talk about preventing the conflict from spreading. He wants to talk about the ability to get hostages back,' Miller said. 'And as I said, he will talk directly with the Israeli government, as he has previously, as the president has previously, about our expectation that … in conducting this military campaign, that they do it – do so in full compliance with international humanitarian law and the laws of war, and we will be very direct about that.'",State Department spokesperson Matt Miller,0.0,USA,0.5,0
880,2144,2023-10-30,"'We have made quite clear to the government of Israel that we are very concerned about settler violence in the West Bank,' Miller said Wednesday. 'We find it incredibly destabilizing. We find it counterproductive to Israel’s long-term security in addition to, of course, being extremely harmful to the Palestinians living in the West Bank.' 'And we have sent a very clear message to them that it’s unacceptable, it needs to stop, and those responsible for it need to be held accountable,' he said.",State Department spokesperson Matt Miller,-1.0,USA,-1.0,-1
881,2145,2023-10-30,'We need a pause. A pause means give time to get the prisoners out.',US President Joe Biden,0.0,USA,0.5,0
882,2146,2023-11-06,"'Throughout his meetings in Israel, Jordan, the West Bank, Iraq and Turkey, Blinken’s priorities were focused on the need to protect civilians and increase humanitarian assistance getting into Gaza.'",US Secretary of State Antony Blinken,0.0,USA,0.5,0
883,2147,2023-11-06,"'We need to continue to prevent escalation of this conflict, its spread to other areas and other theaters.'",US Secretary of State Antony Blinken,0.0,USA,0.5,0
884,2148,2024-03-11,'White House officials have said repeatedly that the Biden administration would not condone Israel expanding its military operations into Rafah without a credible plan to protect civilians in the area.',White House officials,1.0,USA,-1.0,1
885,2149,2024-03-11,"'We have to see a clear and implementable plan, not only to get civilians out of harm’s way, but also to make sure that once out of harm’s way, they’re appropriately cared for with shelter, with food, with medicine, with clothing, and we’ve not yet seen such a plan.'",US Secretary of State Antony Blinken,0.0,USA,0.5,0
886,2150,2024-08-12,"'An immediate halt to hostilities would only “plant the seeds for the next war”, alleging Hamas’s refusal to accept a two-state solution.'",Deputy US Ambassador to the UN,1.0,USA,-1.0,1
887,2151,2024-08-12,"'The resolution is “nonbinding”, undermining the rules of the UN system and signalling its commitment to keep backing Israel’s war on Gaza.'",US official,-0.5,USA,0.5,-1
888,2152,2024-04-08,'The issue of full Palestinian membership is a decision that should be negotiated between Israel and the Palestinians.',Robert Wood,0.0,USA,0.0,0
889,2153,2024-09-02,"'Those defendants – armed with weapons, political support, and funding from the Government of Iran, and support from (Hezbollah) – have led Hamas’s efforts to destroy the State of Israel and murder civilians in support of that aim.'",US Attorney General Merrick Garland,1.0,USA,-1.0,1
890,2154,2023-11-13,'We do not support striking a hospital from the air and we don’t want to see a firefight in a hospital.',National Security Council spokesperson,0.0,USA,-1.0,0
891,2155,2023-11-13,"'There should not be a situation in which innocent people, helpless people, sick people trying to get medical care they deserve are caught in the crossfire.'",National Security Council spokesperson,0.0,USA,-1.0,0
892,2156,2023-10-02,"'The US, meanwhile, said it will work to ensure Israel “has what it needs to defend itself”'",US official,0.0,USA,0.0,1
893,2157,2024-09-23,'It was time for a settlement that ensures safety and security to enable civilians to return to their homes.',joint statement by US President Biden and French President Emmanuel Macron,0.0,USA,0.5,0
894,2159,2024-09-23,"'The current hostilities threaten a much broader conflict, and harm to civilians.'",joint statement by US President Biden and French President Emmanuel Macron,0.0,USA,0.5,0
895,2161,2024-05-20,"'The US said the move against Israel’s leaders was “outrageous”, while the UK described it as “deeply unhelpful”.'",US and UK representatives,1.0,USA,-1.0,1
896,2163,2024-08-12,"'The path is now clear to achieve this outcome, save lives, bring relief to the people of Gaza, and calm regional tensions.'","American, Qatari, and Egyptian leaders",0.0,USA,1.0,0
897,2166,2025-03-10,'Hamas is making a very bad bet that time is on its side. It is not.',US National Security Council,1.0,USA,-1.0,1
898,2167,2025-03-10,"'Hamas is well aware of the deadline, and should know that we will respond accordingly if that deadline passes.'",US National Security Council,0.5,USA,0.5,1
899,2168,2025-02-24,"'The White House backed Israel's decision to delay the prisoner release, saying it was an appropriate response to what it called the barbaric treatment of hostages by Hamas.'",White House,1.0,USA,-1.0,1
900,2169,2025-02-03,'Israel has a title deed to the West Bank and there's no such thing as occupation or settlements.',Mike Huckabee,1.0,USA,-1.0,1
901,2170,2025-02-03,"'The prime minister must condemn these dangerous plans in no uncertain terms - and the UK government must speak out, act and pull every diplomatic lever to protect Palestinians.'",Stephen Flynn,-1.0,USA,-1.0,-1
902,2171,2025-01-20,"'This month, Trump's nominee to be the next US ambassador to Israel, the evangelical Christian Mike Huckabee, rejected the idea of there ever being a Palestinian state outright. The Palestinians had their chance in Gaza, he said in a US television interview. And look what happened there.'",Mike Huckabee,1.0,USA,-1.0,1
903,2172,2025-01-13,'Biden stressed the immediate need for a ceasefire in Gaza and return of the hostages with a surge in humanitarian aid enabled by a stoppage in the fighting under the deal.',White House,0.0,USA,0.5,0
904,2173,2024-11-18,"'What I would say on behalf of the United States is that we don’t believe the leaders of a vicious terrorist organisation should be living comfortably anywhere, and that certainly includes in a major city of one of our key allies and partners.'",Matthew Miller,1.0,USA,-1.0,1
905,2174,2024-10-28,'The White House described the strikes as an exercise of self-defence.',White House,1.0,USA,1.0,1
906,2175,2023-12-18,'US President Joe Biden - a key ally of Mr Netanyahu - emphasised the critical need to protect civilian lives during a call with the Israeli prime minister on Saturday.',White House,0.0,USA,0.5,0
907,2176,2023-10-30,'Israel doesn't need a ceasefire',Mike Johnson,1.0,USA,-1.0,1
908,2177,2024-04-15,'Military Aid to Israel Cannot Be Unconditional.',The New York Times editorial board,-1.0,USA,-1.0,-1
